step,b0_x,b0_y,b0_z,b1_x,b1_y,b1_z,b2_x,b2_y,b2_z,b3_x,b3_y,b3_z,b4_x,b4_y,b4_z,b5_x,b5_y,b5_z,b6_x,b6_y,b6_z,b7_x,b7_y,b7_z
200,-9.12189674,-4.52084663e-07,0.299983621,21.3404922,-3.38115096,0.399981052,-6.33150291,-2.20196438,0.349978209,6.3634181,12.1611462,0.39997527,-5.39750433,-9.33778477,0.399972111,3.24360299,-13.9090891,0.42496869,-2.71990585,9.90401936,0.774559975,7.64639854,-0.148372352,0.399298638
201,-9.18311787,-4.55118794e-07,0.299983621,21.4869728,-3.40553761,0.399981052,-6.38154888,-2.21534634,0.349978209,6.40414524,12.2594604,0.39997527,-5.45118237,-9.41188526,0.399972111,3.25272679,-14.0350885,0.42496869,-2.76311111,9.99606705,0.765478432,7.69254351,-0.14405176,0.399431348
202,-9.24433899,-4.58152925e-07,0.299983621,21.6334534,-3.42992425,0.399981052,-6.43159485,-2.22872829,0.349978209,6.44487238,12.3577747,0.39997527,-5.5048604,-9.48598576,0.399972111,3.2618506,-14.161088,0.42496869,-2.80631638,10.0881147,0.755458295,7.73868847,-0.139731169,0.399537474
203,-9.30556011,-4.61187057e-07,0.299983621,21.7799339,-3.45431089,0.399981052,-6.48164082,-2.24211025,0.349978209,6.48559952,12.456089,0.39997527,-5.55853844,-9.56008625,0.399972111,3.2709744,-14.2870874,0.42496869,-2.84952164,10.1801624,0.744486213,7.78483343,-0.135410577,0.399622351
204,-9.36678123,-4.64221188e-07,0.299983621,21.9264145,-3.47869754,0.399981052,-6.53168678,-2.25549221,0.349978209,6.52632666,12.5544033,0.39997527,-5.61221647,-9.63418674,0.399972111,3.2800982,-14.4130869,0.42496869,-2.8927269,10.2722101,0.732550979,7.83097839,-0.131089985,0.399690241
205,-9.42800236,-4.67255319e-07,0.299983621,22.0728951,-3.50308418,0.399981052,-6.58173275,-2.26887417,0.349978209,6.56705379,12.6527176,0.39997527,-5.66589451,-9.70828724,0.399972111,3.289222,-14.5390863,0.42496869,-2.93593216,10.3642578,0.719643831,7.87712336,-0.126769394,0.399744511
206,-9.48922348,-4.7028945e-07,0.299983621,22.2193756,-3.52747083,0.399981052,-6.63177872,-2.28225613,0.349978209,6.60778093,12.7510319,0.39997527,-5.71957254,-9.78238773,0.399972111,3.2983458,-14.6650858,0.42496869,-2.97913742,10.4563055,0.705759168,7.92326832,-0.122448809,0.399787933
207,-9.5504446,-4.73323581e-07,0.299983621,22.3658562,-3.55185747,0.399981052,-6.68182468,-2.29563808,0.349978209,6.64850807,12.8493462,0.39997527,-5.77325058,-9.85648823,0.399972111,3.30746961,-14.7910852,0.42496869,-3.02234268,10.5483532,0.690894485,7.96941328,-0.118128225,0.399822652
208,-9.61166573,-4.76357712e-07,0.299983621,22.5123367,-3.57624412,0.399981052,-6.73187065,-2.30902004,0.349978209,6.68923521,12.9476604,0.39997527,-5.82692862,-9.93058872,0.399972111,3.31659341,-14.9170847,0.42496869,-3.06554794,10.6404009,0.675050914,8.01555824,-0.113807641,0.399850428
209,-9.67288685,-4.79391815e-07,0.299983621,22.6588173,-3.60063076,0.399981052,-6.78191662,-2.322402,0.349978209,6.72996235,13.0459747,0.39997527,-5.88060665,-10.0046892,0.399972111,3.32571721,-15.0430841,0.42496869,-3.1087532,10.7324486,0.658233285,8.06170273,-0.109487057,0.399872631
210,-9.73410797,-4.82425946e-07,0.299983621,22.8052979,-3.6250174,0.399981052,-6.83196259,-2.33578396,0.349978209,6.77068949,13.144289,0.39997527,-5.93428469,-10.0787897,0.399972111,3.33484101,-15.1690836,0.42496869,-3.15195847,10.8244963,0.640450418,8.10784721,-0.105166472,0.399890393
211,-9.79532909,-4.85460077e-07,0.299983621,22.9517784,-3.64940405,0.399981052,-6.88200855,-2.34916592,0.349978209,6.81141663,13.2426033,0.39997527,-5.98796272,-10.1528902,0.399972111,3.34396482,-15.295083,0.42496869,-3.19516373,10.916544,0.621715188,8.1539917,-0.100845888,0.399904609
212,-9.85655022,-4.88494209e-07,0.299983621,23.098259,-3.67379069,0.399981052,-6.93205452,-2.36254787,0.349978209,6.85214376,13.3409176,0.39997527,-6.04164076,-10.2269907,0.399972111,3.35308862,-15.4210825,0.42496869,-3.23836899,11.0085917,0.602044821,8.20013618,-0.096525304,0.399915993
213,-9.91777134,-4.9152834e-07,0.299983621,23.2447395,-3.69817734,0.399981052,-6.98210049,-2.37592983,0.349978209,6.8928709,13.4392319,0.39997527,-6.09531879,-10.3010912,0.399972111,3.36221242,-15.5470819,0.42496869,-3.28157425,11.1006393,0.581460774,8.24628067,-0.0922047198,0.399925083
214,-9.97899246,-4.94562471e-07,0.299983621,23.3912201,-3.72256398,0.399981052,-7.03214645,-2.38931179,0.349978209,6.93359804,13.5375462,0.39997527,-6.14899683,-10.3751917,0.399972111,3.37133622,-15.6730814,0.42496869,-3.32477951,11.192687,0.559989154,8.29242516,-0.0878841355,0.399932355
215,-10.0402136,-4.97596602e-07,0.299983621,23.5377007,-3.74695063,0.399981052,-7.08219242,-2.40269375,0.349978209,6.97432518,13.6358604,0.39997527,-6.20267487,-10.4492922,0.399972111,3.38046002,-15.7990808,0.42496869,-3.36798477,11.2847347,0.537660539,8.33856964,-0.0835635513,0.399938166
216,-10.1014347,-5.00630733e-07,0.299983621,23.6841812,-3.77133727,0.399981052,-7.13223839,-2.41607571,0.349978209,7.01505232,13.7341747,0.39997527,-6.2563529,-10.5233927,0.399972111,3.38958383,-15.9250803,0.42496869,-3.41119003,11.3767824,0.54624939,8.38471413,-0.0792429671,0.399942815
217,-10.1626558,-5.03664864e-07,0.299983621,23.8306618,-3.79572392,0.399981052,-7.18228436,-2.42945766,0.349978209,7.05577946,13.832489,0.39997527,-6.31003094,-10.5974932,0.399972111,3.39870763,-16.0510788,0.42496869,-3.45439529,11.4688301,0.553455532,8.43085861,-0.0749223828,0.399946541
218,-10.223877,-5.06698996e-07,0.299983621,23.9771423,-3.82011056,0.399981052,-7.23233032,-2.44283962,0.349978209,7.0965066,13.9308033,0.39997527,-6.36370897,-10.6715937,0.399972111,3.40783143,-16.1770782,0.424968719,-3.49760056,11.5608778,0.559363306,8.4770031,-0.0706017986,0.399949521
219,-10.2850981,-5.09733127e-07,0.299983621,24.1236229,-3.8444972,0.399981052,-7.28237629,-2.45622158,0.349978209,7.13723373,14.0291176,0.39997527,-6.41738701,-10.7456942,0.399972111,3.41695523,-16.3030777,0.424968719,-3.54080582,11.6529255,0.564187288,8.52314758,-0.0662812144,0.399951905
220,-10.3463192,-5.12767258e-07,0.299983621,24.2701035,-3.86888385,0.399981052,-7.33242226,-2.46960354,0.349978209,7.17796087,14.1274319,0.39997527,-6.47106504,-10.8197947,0.399972111,3.42607903,-16.4290771,0.424968719,-3.58401108,11.7449732,0.568103611,8.56929207,-0.0619606264,0.399953812
221,-10.4075403,-5.15801389e-07,0.299983621,24.416584,-3.89327049,0.399981052,-7.38246822,-2.4829855,0.349978209,7.21868801,14.2257462,0.39997527,-6.52474308,-10.8938951,0.399972111,3.43520284,-16.5550766,0.424968719,-3.62721634,11.8370209,0.571255803,8.61543655,-0.0576400384,0.399955362
222,-10.4687614,-5.1883552e-07,0.299983621,24.5630646,-3.91765714,0.399981052,-7.43251419,-2.49636745,0.349978209,7.25941515,14.3240604,0.39997527,-6.57842112,-10.9679956,0.399972111,3.44432664,-16.681076,0.424968719,-3.6704216,11.9290686,0.573759973,8.66158104,-0.0533194505,0.399956584
223,-10.5299826,-5.21869651e-07,0.299983621,24.7095451,-3.94204378,0.399981052,-7.48256016,-2.50974941,0.349978209,7.30014229,14.4223747,0.39997527,-6.63209915,-11.0420961,0.399972111,3.45345044,-16.8070755,0.424968719,-3.71362686,12.0211163,0.575709283,8.70772552,-0.0489988625,0.399957567
224,-10.5912037,-5.24903783e-07,0.299983621,24.8560257,-3.96643043,0.399981052,-7.53260612,-2.52313137,0.349978209,7.34086943,14.520689,0.39997527,-6.68577719,-11.1161966,0.399972111,3.46257424,-16.933075,0.424968719,-3.75683212,12.1131639,0.577177525,8.75387001,-0.0446782745,0.399958342
225,-10.6524248,-5.27937914e-07,0.299983621,25.0025063,-3.99081707,0.399981052,-7.58265209,-2.53651333,0.349978209,7.38159657,14.6190033,0.39997527,-6.73945522,-11.1902971,0.399972111,3.47169805,-17.0590744,0.424968719,-3.80003738,12.2052116,0.578221917,8.8000145,-0.0403576866,0.399958968
226,-10.7136459,-5.30972045e-07,0.299983621,25.1489868,-4.01520348,0.399981052,-7.63269806,-2.54989529,0.349978209,7.4223237,14.7173176,0.39997527,-6.79313326,-11.2643976,0.399972111,3.48082185,-17.1850739,0.424968719,-3.84324265,12.2972593,0.578885615,8.84615898,-0.0360370986,0.399959475
227,-10.7748671,-5.34006176e-07,0.299983621,25.2954674,-4.03958988,0.399981052,-7.68274403,-2.56327724,0.349978209,7.46305084,14.8156319,0.39997527,-6.84681129,-11.3384981,0.399972111,3.48994565,-17.3110733,0.424968719,-3.88644791,12.389307,0.579199433,8.89230347,-0.0317165107,0.399959862
228,-10.8360882,-5.37040307e-07,0.299983621,25.4419479,-4.06397629,0.399981052,-7.73278999,-2.5766592,0.349978209,7.50377798,14.9139462,0.39997527,-6.90048933,-11.4125986,0.399972111,3.49906945,-17.4370728,0.424968719,-3.92965317,12.4813547,0.57918334,8.93844795,-0.0273959227,0.39996016
229,-10.8973093,-5.40074439e-07,0.299983621,25.5884285,-4.08836269,0.399981052,-7.78283596,-2.59004116,0.349978209,7.54450512,15.0122604,0.39997527,-6.95416737,-11.4866991,0.399972111,3.50819325,-17.5630722,0.424968719,-3.97285843,12.5734024,0.578847528,8.98459244,-0.0230753347,0.399960428
230,-10.9585304,-5.4310857e-07,0.299983621,25.7349091,-4.1127491,0.399981052,-7.83288193,-2.60342312,0.349978209,7.58523226,15.1105747,0.39997527,-7.0078454,-11.5607996,0.399972111,3.51731706,-17.6890717,0.424968719,-4.01606369,12.6654501,0.578193426,9.03073692,-0.0187547468,0.399960637
231,-11.0197515,-5.46142701e-07,0.299983621,25.8813896,-4.13713551,0.399981052,-7.88292789,-2.61680508,0.349978209,7.6259594,15.208889,0.39997527,-7.06152344,-11.6349001,0.399972111,3.52644086,-17.8150711,0.424968719,-4.05926895,12.7574978,0.577214062,9.07688141,-0.0144341597,0.399960786
232,-11.0809727,-5.49176832e-07,0.299983621,26.0278702,-4.16152191,0.399981052,-7.93297386,-2.63018703,0.349978209,7.66668653,15.3072033,0.39997527,-7.11520147,-11.7090006,0.399972111,3.53556466,-17.9410706,0.424968719,-4.10247421,12.8495455,0.574551105,9.12302589,-0.0101135727,0.399960905
233,-11.1421938,-5.52210963e-07,0.299983621,26.1743507,-4.18590832,0.399981052,-7.98301983,-2.64356899,0.349978209,7.70741367,15.4055176,0.39997527,-7.16887951,-11.7831011,0.399972111,3.54468846,-18.06707,0.424968719,-4.14567947,12.9415932,0.573080242,9.16917038,-0.0057929852,0.399960995
234,-11.2034149,-5.55245094e-07,0.299983621,26.3208313,-4.21029472,0.399981052,-8.0330658,-2.65695095,0.349978209,7.74814081,15.5038319,0.39997527,-7.22255754,-11.8572016,0.399972111,3.55381227,-18.1930695,0.424968719,-4.18888474,13.0336409,0.571179867,9.21531487,-0.00147239771,0.399961084
235,-11.264636,-5.58279226e-07,0.299983621,26.4673119,-4.23468113,0.399981052,-8.08311176,-2.67033291,0.349978209,7.78886795,15.6021461,0.39997527,-7.27623558,-11.9313021,0.399972111,3.56293607,-18.3190689,0.424968719,-4.23209,13.1256886,0.568812847,9.26145935,0.00284818979,0.399961144
236,-11.3258572,-5.61313357e-07,0.299983621,26.6137924,-4.25906754,0.399981052,-8.13315773,-2.68371487,0.349978209,7.82959509,15.7004604,0.39997527,-7.32991362,-12.0054026,0.399972111,3.57205987,-18.4450684,0.424968719,-4.27529526,13.2177362,0.564950824,9.30760384,0.00716877729,0.399961203
237,-11.3870783,-5.64347488e-07,0.299983621,26.760273,-4.28345394,0.399981052,-8.1832037,-2.69709682,0.349978209,7.87032223,15.7987747,0.39997527,-7.38359165,-12.0795031,0.399972111,3.58118367,-18.5710678,0.424968719,-4.31850052,13.3097839,0.561679125,9.35374832,0.0114893643,0.399961233
238,-11.4482994,-5.67381619e-07,0.299983621,26.9067535,-4.30784035,0.399981052,-8.23324966,-2.71047878,0.349978209,7.91104937,15.897089,0.39997527,-7.43726969,-12.1536036,0.399972111,3.59030747,-18.6970673,0.424968719,-4.36170578,13.4018316,0.557776153,9.39989281,0.0158099514,0.399961293
239,-11.5095205,-5.7041575e-07,0.299983621,27.0532341,-4.33222675,0.399981052,-8.28329563,-2.72386074,0.349978209,7.9517765,15.9954033,0.39997527,-7.49094772,-12.227704,0.399972111,3.59943128,-18.8230667,0.424968719,-4.40491104,13.4938793,0.552499533,9.44603729,0.0201305393,0.399961323
240,-11.5707417,-5.73449881e-07,0.299983621,27.1997147,-4.35661316,0.399981052,-8.3333416,-2.7372427,0.349978209,7.99250364,16.0937176,0.39997527,-7.54462576,-12.3018045,0.399972111,3.60855508,-18.9490662,0.424968719,-4.4481163,13.585927,0.545853496,9.49218178,0.0244511273,0.399961352
241,-11.6319628,-5.76484013e-07,0.299983621,27.3461952,-4.38099957,0.399981052,-8.38338757,-2.75062466,0.349978209,8.03323078,16.1920319,0.39997527,-7.59830379,-12.375905,0.399972111,3.61767888,-19.0750656,0.424968719,-4.49132156,13.6779747,0.53995508,9.53832626,0.0287717152,0.399961382
242,-11.6931839,-5.79518144e-07,0.299983621,27.4926758,-4.40538597,0.399981052,-8.43343353,-2.76400661,0.349978209,8.07395744,16.2903461,0.39997527,-7.65198183,-12.4500055,0.399972111,3.62680268,-19.2010651,0.424968719,-4.53452682,13.7700224,0.533098757,9.58447075,0.0330923013,0.399961382
243,-11.754405,-5.82552275e-07,0.299983621,27.6391563,-4.42977238,0.399981052,-8.4834795,-2.77738857,0.349978209,8.1146841,16.3886604,0.39997527,-7.70565987,-12.524106,0.399972111,3.63592649,-19.3270645,0.424968719,-4.57773209,13.8620701,0.525006652,9.63061523,0.0374128893,0.399961382
244,-11.8156261,-5.85586406e-07,0.299983621,27.7856369,-4.45415878,0.399981052,-8.53352547,-2.79077053,0.349978209,8.15541077,16.4869747,0.39997527,-7.7593379,-12.5982065,0.399972111,3.64505029,-19.453064,0.424968719,-4.62093735,13.9541178,0.515688479,9.67675972,0.0417334773,0.399961382
245,-11.8768473,-5.88620537e-07,0.299983621,27.9321175,-4.47854519,0.399981052,-8.58357143,-2.80415249,0.349978209,8.19613743,16.585289,0.39997527,-7.81301594,-12.672307,0.399972111,3.65417409,-19.5790634,0.424968719,-4.66414261,14.0461655,0.505157769,9.72290421,0.0460540652,0.399961382
246,-11.9380684,-5.91654668e-07,0.299983621,28.078598,-4.50293159,0.399981052,-8.6336174,-2.81753445,0.349978209,8.23686409,16.6836033,0.39997527,-7.86669397,-12.7464075,0.399972111,3.66329789,-19.7050629,0.424968719,-4.70734787,14.1382132,0.4934313,9.76904869,0.0503746532,0.399961382
247,-11.9992895,-5.946888e-07,0.299983621,28.2250786,-4.527318,0.399981052,-8.68366337,-2.8309164,0.349978209,8.27759075,16.7819176,0.39997527,-7.92037201,-12.820508,0.399972111,3.67242169,-19.8310623,0.424968719,-4.75055313,14.2302608,0.480529279,9.81519318,0.0546952412,0.399961412
248,-12.0605106,-5.97722931e-07,0.299983621,28.3715591,-4.55170441,0.399981052,-8.73370934,-2.84429836,0.349978209,8.31831741,16.8802319,0.39997527,-7.97405005,-12.8946085,0.399972111,3.6815455,-19.9570618,0.424968719,-4.79375839,14.3223085,0.466475219,9.86133766,0.0590158291,0.399961412
249,-12.1217318,-6.00757062e-07,0.299983621,28.5180397,-4.57609081,0.399981052,-8.7837553,-2.85768032,0.349978209,8.35904408,16.9785461,0.39997527,-8.02772808,-12.968709,0.399972111,3.6906693,-20.0830612,0.424968719,-4.83696365,14.4143562,0.451296002,9.90748215,0.0633364171,0.399961412
250,-12.1829529,-6.03791193e-07,0.299983621,28.6645203,-4.60047722,0.399981052,-8.83380127,-2.87106228,0.349978209,8.39977074,17.0768604,0.39997527,-8.08140564,-13.0428095,0.399972111,3.6997931,-20.2090607,0.424968719,-4.88016891,14.5064039,0.443689764,9.95362663,0.0676570013,0.399961412
251,-12.244174,-6.06825324e-07,0.299983621,28.8110008,-4.62486362,0.399981052,-8.88384724,-2.88444424,0.349978209,8.4404974,17.1751747,0.39997527,-8.1350832,-13.11691,0.399972111,3.7089169,-20.3350601,0.424968719,-4.92337418,14.5984516,0.448011816,9.99977112,0.0719775856,0.399961412
252,-12.3053951,-6.09859455e-07,0.299983621,28.9574814,-4.64925003,0.399981052,-8.9338932,-2.89782619,0.349978209,8.48122406,17.273489,0.39997527,-8.18876076,-13.1910105,0.399972111,3.7180407,-20.4610596,0.424968719,-4.96657944,14.6904993,0.450831383,10.0459156,0.0762981698,0.399961412
253,-12.3666162,-6.12893587e-07,0.299983621,29.1039619,-4.67363644,0.399981052,-8.98393917,-2.91120815,0.349978209,8.52195072,17.3718033,0.39997527,-8.24243832,-13.265111,0.399972111,3.72716451,-20.587059,0.424968719,-5.0097847,14.782547,0.452203661,10.0920601,0.080618754,0.399961412
254,-12.4278374,-6.15927718e-07,0.299983621,29.2504425,-4.69802284,0.399981052,-9.03398514,-2.92459011,0.349978209,8.56267738,17.4701176,0.39997527,-8.29611588,-13.3392115,0.399972111,3.73628831,-20.7130585,0.424968719,-5.05298996,14.8745947,0.452210724,10.1382046,0.0849393383,0.399961412
255,-12.4890585,-6.18961849e-07,0.299983621,29.3969231,-4.72240925,0.399981052,-9.08403111,-2.93797207,0.349978209,8.60340405,17.5684319,0.39997527,-8.34979343,-13.413312,0.399972111,3.74541211,-20.8390579,0.424968719,-5.09619522,14.9666424,0.45091033,10.1843491,0.0892599225,0.399961412
256,-12.5502796,-6.2199598e-07,0.299983621,29.5434036,-4.74679565,0.399981052,-9.13407707,-2.95135403,0.349978209,8.64413071,17.6667461,0.39997527,-8.40347099,-13.4874125,0.399972111,3.75453591,-20.9650574,0.424968719,-5.13940048,15.0586901,0.448339015,10.2304935,0.0935805067,0.399961412
257,-12.6115007,-6.25030111e-07,0.299983621,29.6898842,-4.77118206,0.399981052,-9.18412304,-2.96473598,0.349978209,8.68485737,17.7650604,0.39997527,-8.45714855,-13.5615129,0.399972111,3.76365972,-21.0910568,0.424968719,-5.18260574,15.1507378,0.448666036,10.276638,0.097901091,0.399961412
258,-12.6727219,-6.28064242e-07,0.299983621,29.8363647,-4.79556847,0.399981052,-9.23416901,-2.97811794,0.349978209,8.72558403,17.8633747,0.39997527,-8.51082611,-13.6356134,0.399972111,3.77278352,-21.2170563,0.424968719,-5.225811,15.2427855,0.449594915,10.3227825,0.102221675,0.399961412
259,-12.733943,-6.31098374e-07,0.299983621,29.9828453,-4.81995487,0.399981052,-9.28421497,-2.9914999,0.349978209,8.76631069,17.961689,0.39997527,-8.56450367,-13.7097139,0.399972111,3.78190732,-21.3430557,0.424968719,-5.26901627,15.3348331,0.449669898,10.368927,0.106542259,0.399961412
260,-12.7951641,-6.34132505e-07,0.299983621,30.1293259,-4.84434128,0.399981052,-9.33426094,-3.00488186,0.349978209,8.80703735,18.0600033,0.39997527,-8.61818123,-13.7838144,0.399972111,3.79103112,-21.4690552,0.424968719,-5.31222153,15.4268808,0.449722409,10.4150715,0.110862844,0.399961412
261,-12.8563852,-6.37166636e-07,0.299983621,30.2758064,-4.86872768,0.399981052,-9.38430691,-3.01826382,0.349978209,8.84776402,18.1583176,0.39997527,-8.67185879,-13.8579149,0.399972111,3.80015492,-21.5950546,0.424968719,-5.35542679,15.5189285,0.449764341,10.461216,0.115183428,0.399961442
262,-12.9176064,-6.40200767e-07,0.299983621,30.422287,-4.89311409,0.399981052,-9.43435287,-3.03164577,0.349978209,8.88849068,18.2566319,0.39997527,-8.72553635,-13.9320154,0.399972111,3.80927873,-21.7210541,0.424968719,-5.39863205,15.6109762,0.449797809,10.5073605,0.119504012,0.399961442
263,-12.9788275,-6.43234898e-07,0.299983621,30.5687675,-4.9175005,0.399981052,-9.48439884,-3.04502773,0.349978209,8.92921734,18.3549461,0.39997527,-8.77921391,-14.0061159,0.399972111,3.81840253,-21.8470535,0.424968719,-5.44183731,15.7030239,0.448652148,10.5535049,0.123824596,0.399961442
264,-13.0400486,-6.46269029e-07,0.299983621,30.7152481,-4.9418869,0.399981052,-9.53444481,-3.05840969,0.349978209,8.969944,18.4532604,0.39997527,-8.83289146,-14.0802164,0.399972111,3.82752633,-21.973053,0.424968719,-5.48504257,15.7950716,0.448911428,10.5996494,0.128145188,0.399961442
265,-13.1012697,-6.49303161e-07,0.299983621,30.8617287,-4.96627331,0.399981052,-9.58449078,-3.07179165,0.349978209,9.01067066,18.5515747,0.39997527,-8.88656902,-14.1543169,0.399972111,3.83665013,-22.0990524,0.424968749,-5.52824783,15.8871193,0.449122488,10.6457939,0.13246578,0.399961442
266,-13.1624908,-6.52337292e-07,0.299983621,31.0082092,-4.99065971,0.399981052,-9.63453674,-3.08517361,0.349978209,9.05139732,18.649889,0.39997527,-8.94024658,-14.2284174,0.399972111,3.84577394,-22.2250519,0.424968749,-5.57145309,15.979167,0.449291259,10.6919384,0.136786371,0.399961442
267,-13.223712,-6.55371423e-07,0.299983621,31.1546898,-5.01504612,0.399981052,-9.68458271,-3.09855556,0.349978209,9.09212399,18.7482033,0.39997527,-8.99392414,-14.3025179,0.399972111,3.85489774,-22.3510513,0.424968749,-5.61465836,16.0712147,0.449426204,10.7380829,0.141106963,0.399961442
268,-13.2849331,-6.58405554e-07,0.299983621,31.3011703,-5.03943253,0.399981052,-9.73462868,-3.11193752,0.349978209,9.13285065,18.8465176,0.39997527,-9.0476017,-14.3766184,0.399972111,3.86402154,-22.4770508,0.424968749,-5.65786362,16.1632614,0.449534118,10.7842274,0.145427555,0.399961442
269,-13.3461542,-6.61439685e-07,0.299983621,31.4476509,-5.06381893,0.399981052,-9.78467464,-3.12531948,0.349978209,9.17357731,18.9448318,0.39997527,-9.10127926,-14.4507189,0.399972111,3.87314534,-22.6030502,0.424968749,-5.70106888,16.2553082,0.449620426,10.8303719,0.149748147,0.399961442
270,-13.4073753,-6.64473816e-07,0.299983621,31.5941315,-5.08820534,0.399981052,-9.83472061,-3.13870144,0.349978209,9.21430397,19.0431461,0.39997527,-9.15495682,-14.5248194,0.399972111,3.88226914,-22.7290497,0.424968749,-5.74427414,16.3473549,0.449689448,10.8765163,0.154068738,0.399961442
271,-13.4685965,-6.67507948e-07,0.299983621,31.740612,-5.11259174,0.399981052,-9.88476658,-3.1520834,0.349978209,9.25503063,19.1414604,0.39997527,-9.20863438,-14.5989199,0.399972111,3.89139295,-22.8550491,0.424968749,-5.7874794,16.4394016,0.449744642,10.9226608,0.15838933,0.399961442
272,-13.5298176,-6.70542079e-07,0.299983621,31.8870926,-5.13697815,0.399981052,-9.93481255,-3.16546535,0.349978209,9.29575729,19.2397747,0.39997527,-9.26231194,-14.6730204,0.399972111,3.90051675,-22.9810486,0.424968749,-5.83068466,16.5314484,0.449788779,10.9688053,0.162709922,0.399961442
273,-13.5910387,-6.7357621e-07,0.299983621,32.0335732,-5.16136456,0.399981052,-9.98485851,-3.17884731,0.349978209,9.33648396,19.338089,0.39997527,-9.31598949,-14.7471209,0.399972111,3.90964055,-23.107048,0.424968749,-5.87388992,16.6234951,0.449824095,11.0149498,0.167030513,0.399961442
274,-13.6522598,-6.76610341e-07,0.299983621,32.1800537,-5.18575096,0.399981052,-10.0349045,-3.19222927,0.349978209,9.37721062,19.4364033,0.39997527,-9.36966705,-14.8212214,0.399972111,3.91876435,-23.2330475,0.424968749,-5.91709518,16.7155418,0.449852347,11.0610943,0.171351105,0.399961442
275,-13.7134809,-6.79644472e-07,0.299983621,32.3265343,-5.21013737,0.399981052,-10.0849504,-3.20561123,0.349978209,9.41793728,19.5347176,0.39997527,-9.42334461,-14.8953218,0.399972111,3.92788815,-23.3590469,0.424968749,-5.96030045,16.8075886,0.449874938,11.1072388,0.175671697,0.399961442
276,-13.7747021,-6.82678603e-07,0.299983621,32.4730148,-5.23452377,0.399981052,-10.1349964,-3.21899319,0.349978209,9.45866394,19.6330318,0.39997527,-9.47702217,-14.9694223,0.399972111,3.93701196,-23.4850464,0.424968749,-6.00350571,16.8996353,0.449892998,11.1533833,0.179992288,0.399961442
277,-13.8359232,-6.85712735e-07,0.299983621,32.6194954,-5.25891018,0.399981052,-10.1850424,-3.23237514,0.349978209,9.4993906,19.7313461,0.39997527,-9.53069973,-15.0435228,0.399972111,3.94613576,-23.6110458,0.424968749,-6.04671097,16.9916821,0.449907452,11.1995277,0.18431288,0.399961442
278,-13.8971443,-6.88746866e-07,0.299983621,32.765976,-5.28329659,0.399981052,-10.2350883,-3.2457571,0.349978209,9.54011726,19.8296604,0.39997527,-9.58437729,-15.1176233,0.399972111,3.95525956,-23.7370453,0.424968749,-6.08991623,17.0837288,0.449919015,11.2456722,0.188633472,0.399961442
279,-13.9583654,-6.91780997e-07,0.299983621,32.9124565,-5.30768299,0.399981052,-10.2851343,-3.25913906,0.349978209,9.58084393,19.9279747,0.39997527,-9.63805485,-15.1917238,0.399972111,3.96438336,-23.8630447,0.424968749,-6.13312149,17.1757755,0.449928254,11.2918167,0.192954063,0.399961442
280,-14.0195866,-6.94815128e-07,0.299983621,33.0589371,-5.3320694,0.399981052,-10.3351803,-3.27252102,0.349978209,9.62157059,20.026289,0.39997527,-9.69173241,-15.2658243,0.399972111,3.97350717,-23.9890442,0.424968749,-6.17632675,17.2678223,0.449935645,11.3379612,0.197274655,0.399961442
281,-14.0808077,-6.97849259e-07,0.299983621,33.2054176,-5.3564558,0.399981052,-10.3852262,-3.28590298,0.349978209,9.66229725,20.1246033,0.39997527,-9.74540997,-15.3399248,0.399972111,3.98263097,-24.1150436,0.424968749,-6.21953201,17.359869,0.449941546,11.3841057,0.201595247,0.399961442
282,-14.1420288,-7.0088339e-07,0.299983621,33.3518982,-5.38084221,0.399981052,-10.4352722,-3.29928493,0.349978209,9.70302391,20.2229176,0.39997527,-9.79908752,-15.4140253,0.399972111,3.99175477,-24.2410431,0.424968749,-6.26273727,17.4519157,0.449946284,11.4302502,0.205915838,0.399961442
283,-14.2032499,-7.03917522e-07,0.299983621,33.4983788,-5.40522861,0.399981052,-10.4853182,-3.31266689,0.349978209,9.74375057,20.3212318,0.39997527,-9.85276508,-15.4881258,0.399972111,4.00087833,-24.3670425,0.424968749,-6.30594254,17.5439625,0.449950069,11.4763947,0.21023643,0.399961442
284,-14.2644711,-7.06951653e-07,0.299983621,33.6448593,-5.42961502,0.399981052,-10.5353642,-3.32604885,0.349978209,9.78447723,20.4195461,0.39997527,-9.90644264,-15.5622263,0.399972111,4.01000214,-24.493042,0.424968749,-6.3491478,17.6360092,0.449953109,11.5225391,0.214557022,0.399961442
285,-14.3256922,-7.09985784e-07,0.299983621,33.7913399,-5.45400143,0.399981052,-10.5854101,-3.33943081,0.349978209,9.8252039,20.5178604,0.39997527,-9.9601202,-15.6363268,0.399972111,4.01912594,-24.6190414,0.424968749,-6.39235306,17.728056,0.449955523,11.5686836,0.218877614,0.399961442
286,-14.3869133,-7.13019915e-07,0.299983621,33.9378204,-5.47838783,0.399981052,-10.6354561,-3.35281277,0.349978209,9.86593056,20.6161747,0.39997527,-10.0137978,-15.7104273,0.399972111,4.02824974,-24.7450409,0.424968749,-6.43555832,17.8201027,0.44995746,11.6148281,0.223198205,0.399961442
